Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
INFY.NS,INFOSYS LIMITED,18.09,1548.8326139906842,STRONG SELL,-0.6308601461137314,0.7308601461137315,LOW,Technology,Information Technology Services,20250724_105615
