Symbol,Name,Current_Price_USD,Predicted_Price,Recommendation,Buy_Score,Sell_Score,Risk_Level,Sector,Industry,Timestamp
BEL.NS,BHARAT ELECTRONICS LTD,4.52,138.07946600019724,STRONG SELL,-0.18554615025542415,0.2855461502554241,LOW,Industrials,Aerospace & Defense,20250728_112812
